Time_s,Signal,Energy
1.7542708333333332,-5.0,25.0
1.754375,-23.0,529.0
1.7544791666666666,-43.0,1849.0
1.7545833333333334,-57.0,3249.0
1.7546875,-87.0,7569.0
1.7547916666666667,-81.0,6561.0
1.7548958333333333,-89.0,7921.0
1.755,-61.0,3721.0
1.7551041666666667,-31.0,961.0
1.7552083333333333,-1.0,1.0
1.7553125,43.0,1849.0
1.7554166666666666,79.0,6241.0
1.7555208333333334,91.0,8281.0
1.755625,75.0,5625.0
1.7557291666666666,69.0,4761.0
1.7558333333333334,75.0,5625.0
1.7559375,17.0,289.0
1.7560416666666667,-13.0,169.0
1.7561458333333333,-45.0,2025.0
1.75625,-69.0,4761.0
1.7563541666666667,-89.0,7921.0
1.7564583333333332,-101.0,10201.0
1.7565625,-105.0,11025.0
1.7566666666666666,-103.0,10609.0
1.7567708333333334,-87.0,7569.0
1.756875,-109.0,11881.0
1.7569791666666668,-61.0,3721.0
1.7570833333333333,3.0,9.0
1.7571875,31.0,961.0
1.7572916666666667,99.0,9801.0
1.7573958333333333,163.0,26569.0
1.7575,227.0,51529.0
1.7576041666666666,293.0,85849.0
1.7577083333333334,335.0,112225.0
1.7578125,365.0,133225.0
1.7579166666666666,385.0,148225.0
1.7580208333333334,393.0,154449.0
1.758125,387.0,149769.0
1.7582291666666667,419.0,175561.0
1.7583333333333333,417.0,173889.0
1.7584375,391.0,152881.0
1.7585416666666667,401.0,160801.0
1.7586458333333332,389.0,151321.0
1.75875,371.0,137641.0
1.7588541666666666,337.0,113569.0
1.7589583333333334,323.0,104329.0
1.7590625,333.0,110889.0
1.7591666666666668,321.0,103041.0
1.7592708333333333,303.0,91809.0
1.759375,277.0,76729.0
1.7594791666666667,243.0,59049.0
1.7595833333333333,225.0,50625.0
1.7596875,189.0,35721.0
1.7597916666666666,171.0,29241.0
1.7598958333333334,151.0,22801.0
1.76,121.0,14641.0
1.7601041666666666,93.0,8649.0
1.7602083333333334,39.0,1521.0
1.7603125,13.0,169.0
1.7604166666666667,-31.0,961.0
1.7605208333333333,-47.0,2209.0
1.760625,-61.0,3721.0
1.7607291666666667,-59.0,3481.0
1.7608333333333333,-61.0,3721.0
1.7609375,-23.0,529.0
1.7610416666666666,25.0,625.0
1.7611458333333334,61.0,3721.0
1.76125,129.0,16641.0
1.7613541666666668,177.0,31329.0
1.7614583333333333,253.0,64009.0
1.7615625,329.0,108241.0
1.7616666666666667,377.0,142129.0
1.7617708333333333,443.0,196249.0
1.761875,489.0,239121.0
1.7619791666666667,515.0,265225.0
1.7620833333333332,531.0,281961.0
1.7621875,553.0,305809.0
1.7622916666666666,559.0,312481.0
1.7623958333333334,559.0,312481.0
1.7625,559.0,312481.0
